refseq_name	AP_SK_MllAF9_BMTs_01_wtGMP_1	AP_SK_MllAF9_BMTs_02_wtGMP_2	AP_SK_MllAF9_BMTs_03_wtGMP_3	AP_SK_MllAF9_BMTs_04_wtGMP_4	AP_SK_MllAF9_BMTs_05_LTearly_1_M2grD2	AP_SK_MllAF9_BMTs_06_LTearly_2_M3grE2	AP_SK_MllAF9_BMTs_07_LTearly_3_M4grLT3	AP_SK_MllAF9_BMTs_08_LTearly_4_M2grLT5	AP_SK_MllAF9_BMTs_09_LTlate_1_M2grLT3	AP_SK_MllAF9_BMTs_10_LTlate_2_M6grLT3	AP_SK_MllAF9_BMTs_11_LTlate_3_M3grD2	AP_SK_MllAF9_BMTs_12_LTlate_4_M3grG2	AP_SK_MllAF9_BMTs_13_BMTGMP_1_M1grV	AP_SK_MllAF9_BMTs_14_BMTGMP_2_M2grV	AP_SK_MllAF9_BMTs_15_BMTGMP_3_M1grW	AP_SK_MllAF9_BMTs_16_BMTGMP_4_M1grX
XM_001475533	0	7.5	0	0	15	0	0	0	11.5	3	0	4	0	0	0	0
XM_001475537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001475544	9.33333	4	11.16667	7	29.16667	2.33333	10.33333	48.83333	0	29	35.66667	94	56	91.5	23.5	31
XM_001475564	168.25	45.83333	144.66667	53	44.58333	44.91667	48	52.83333	108.75	153.08333	104.33333	227.16667	192.08333	77.91667	123.58333	65.66667
XM_001475606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001475610	240.7	42.21667	120.41667	54.08333	91	94.58333	55.73333	175.81667	136.83333	185.16667	204.11667	244	297.75	200.5	200.15	71.25
XM_001475614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001475632	51.68525	22.75037	36.60992	33.16865	17.33694	19.5627	9.36944	53.10788	71.27475	86.35642	57.89495	142.18801	58.76857	65.26035	76.95232	21.0246
XM_001475637	294.5	94.91667	139.66667	80.83333	1144.33333	899.83333	777.16667	1517.5	1191.75	1460	892.16667	1399.58333	768.25	1049.08333	917.58333	950.41667
XM_001475666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001475669	0.0478	5.55996	0.22222	0.25	1.77711	0.28571	1.34625	0	0	2.39607	1.17227	0.95349	0.66667	1.95	0.69436	1.08051
XM_001475699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001475718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001475733	808.72976	286.52381	481.40317	339.7496	183.32143	239.69881	150.84643	627.15278	445.15952	961.46429	1116.01032	1398.37619	916.1399	682.88333	572.3619	358.56429
XM_001475749	2861.36667	1056.16667	1567.5	1427.33333	1160.03333	924.5	686.5	2662.58333	2189.83333	3464.91667	4874.16667	6214.16667	4648.58333	3706.16667	2854.91667	1598.33333
XM_001475753	0	0	0	2	0	64	53	89	12	38.5	2	20	0	0	22	0
XM_001475767	0	1.25	10.56667	1.33333	12.09881	9.91591	13.60606	2.29167	6.91667	4.625	4.73016	5.5	6.43333	12.48413	17.16667	6.2619
XM_001475780	0.34091	0.21622	0	0	2.54427	2.85628	0	0	1.41176	2.47844	0.25	1.25293	0	1.41667	0	2.82051
XM_001475791	10.56667	4.4	5.7	30.75	37.53333	57.01667	33.23333	82.63333	56.75	85.25	78.45	135.23333	122.23333	57.11667	108.86667	95.58333
XM_001475804	0	0.25	10.16667	1.33333	4.84325	7.7	5.33333	2.29167	6.91667	4.625	4.73016	0	4.43333	10.98413	14	3.92857
XM_001475808	453.41667	308.81111	559.53846	278.41667	232.94024	320.72326	171.4523	448.05641	687.9359	599.05507	743.61667	1039.03585	708.50812	702.18333	575.36175	258.9397
XM_001475809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001475847	0	0	0	0	4.15	1.26374	1.23077	0	0.92308	1.09691	0	0	1.07143	0	0	1.4
XM_001475859	0	0	0	0	5	0	29	0	13	0	0	0	0	20	17	0
XM_001475874	2.66667	0	0	0	0	15	1	0	19	0	0	2	3.25	5.25	0	0
XM_001475879	2.7619	10.4	15.33333	25.33333	884.49008	886.35952	1151.14365	818.03095	1736.60833	2514.26825	2030.97103	1733.54881	1181.66905	325.46667	1040.76071	225.5131
XM_001475922	0	0	0	0	1	0	0.66667	0	0	0.16667	0	0	0.625	0.26667	1.875	0.85714
XM_001475927	920	268	524.5	458	290	167.5	151	475.5	563	1398	997.5	1702	990	579	711.5	408.5
XM_001475932	0.0478	0.15686	0.22222	0	1.54457	0.28571	1.14286	0	0	9.24607	0.14286	0	0	0	0	0.96423
XM_001475965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001475976	0	0	0	0	8.13462	0.47436	0	0	0	0.38462	0	0	0.66667	8.25	0	2.43956
XM_001475988	0	1.95	0	0	18.75	4.4	12.15	0	1.8	0.33333	0	11.85	0.25	3.25	10.15	3.75
XM_001475998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476000	0	2.3	6	0	4.25	0	1	0.53333	0	0	7.5	0	0	0.5	0	0
XM_001476015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476025	0	0	0	0	1.03167	0.30769	1.5	0	0	1.52564	0	0	0.66667	0	0	2.48718
XM_001476028	0.11111	5.28571	0.25397	2.44444	11.12698	10.03968	1.42424	6.83333	8.28571	0	2.83333	4.44444	2.52381	3.33333	9.22222	5.05556
XM_001476039	0	0	0	2.5	0	0	0	13.16667	0	0	0	4.66667	0	6	0.33333	0.5
XM_001476076	0	0	0	0	3	0	6	0	4	19	0	0	0	26	18	16
XM_001476091	0	0	7	0	15	0	18	0	0	28	0	0	0	0	0	0
XM_001476100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476114	0	0.06977	0	0	4.84493	0.07143	1.20339	0	1.41176	1.29103	1.50941	0.95349	1.50877	0.04545	2.89436	0.35714
XM_001476116	1.375	1	0.56667	1.33333	21.74167	9.91591	13.60606	1.16667	7.66667	3.5	8.73016	5.5	4.83333	11.05556	5.16667	6.2619
XM_001476133	980.93419	427.89717	666.50384	467.31018	376.29963	306.33618	280.65552	1079.89789	866.07815	1645.86912	1414.76431	2157.99132	1398.39004	1303.69453	1026.26053	413.62971
XM_001476149	1.375	0	0.16667	1.33333	9.98611	7.7	5.33333	1.16667	7.66667	3.5	8.73016	0	2.83333	9.55556	2	3.92857
XM_001476155	26.86233	5.77386	9.70118	7.96131	13.90318	3.84158	0.80952	46.59992	11.73418	44.81464	38.75035	39.99247	23.4804	18.18075	19.87463	6.64915
XM_001476166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476172	0	0.68182	0	0.07407	2.07565	2.59939	3.82521	0.0625	0.11688	3.89325	0	1.79842	0.5	0.19048	0	3.36905
XM_001476188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476267	10	0	0	2	8	0	36	0	0	0	0	0	4	0	0	0
XM_001476268	0	0	0	0	1.03167	0.47436	2.4	0	0	8.52564	0	0	0	0	0	2.48718
XM_001476310	1.77778	5.28571	0.25397	2.44444	9.12698	10.03968	1.42424	6.83333	8.28571	0	2.83333	1.44444	2.52381	3.33333	0.22222	5.05556
XM_001476327	2.6	1.2	0	0	1.4	1.33333	0	0	0	0	0	16.4	3.66667	0	5.2	0
XM_001476336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476397	1.375	1.25	0.4	2.26667	22.59881	10.48734	12.9632	2.29167	3.41667	4.625	4.73016	5.5	3	12.48413	5.16667	6.2619
XM_001476414	1.375	1.25	0.4	2.26667	22.59881	10.48734	13.24892	2.29167	3.41667	4.625	7.57738	5.5	3	12.48413	5.16667	6.2619
XM_001476427	1.375	1.25	0	2.26667	10.84325	8.36234	5.9632	2.29167	3.41667	4.625	4.73016	0	1	10.98413	2	3.92857
XM_001476453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476500	0	0	0	0	11.45604	0.30769	0	0	0.07143	1.52564	0	0	0	0.19048	4	2.43956
XM_001476507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476527	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	7
XM_001476529	12378.81667	4285.53333	9369.06667	6265.53333	1934.8	2044.16667	1782.81667	6612.05	3951.25	10100.75	11960.21667	17316.49286	13734.91667	10506.86667	6949.13333	4407.90833
XM_001476548	0.11111	5.28571	0.25397	2.44444	11.12698	10.03968	1.42424	6.83333	8.28571	0	2.83333	1.44444	2.52381	3.33333	0.22222	5.05556
XM_001476568	0.5	7.16667	9	0	93.33333	84.2	31.16667	0	55.5	42	20.5	9	29	0.25	0.4	4
XM_001476571	105.08333	20.41667	68.33333	45.66667	14.83333	25.5	20.75	54.91667	74.83333	59.08333	130.66667	169.16667	113.66667	61.66667	85.25	53.75
XM_001476593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476621	0	0	0	0	5	0	29	0	13	0	0	0	0	20	17	0
XM_001476631	2	8.75	0	0.25	29.2	13	12.8	0	11.67857	19.29167	10.66667	7.41429	24.7	0	8.66667	4.97619
XM_001476641	0	0	21	0	0	0	9	0	0	0	34	19	17	8	0	10
XM_001476642	0	0	0	0	0.92857	0	1.11429	35	0	0.16667	0	0	0.625	0.26667	0	1.77381
XM_001476651	2196	694	1133	880	2101	1416	1822	3595	4406	4291	3413	5425	2833	2886	2525	1780
XM_001476653	109.39256	27.04206	65.32495	45.54415	31.6854	42.11298	13.98771	113.81508	67.1846	89.09776	116.49313	214.99353	142.47808	151.41193	89.49953	32.5477
XM_001476676	0	0.80882	0	0	0	1.26374	1.23077	0	0.92308	0	0	0.23636	1.73564	0	0	0.32727
XM_001476707	279.36648	72.1986	154.97251	108.00365	141.512	113.26063	105.6774	260.71079	275.03242	716.80779	613.63064	769.7998	467.17166	421.01499	374.58208	133.33733
XM_001476708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476721	456.66667	134.83333	256.25	188.83333	292.16667	274.41667	298	524.16667	454.5	1227.16667	933.91667	1019.66667	547	436.83333	575.25	313.33333
XM_001476724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476737	0	0	0	0	0	26	0	15	0	0	0	0	5	4	7	0
XM_001476755	0	0	0	0	7	0	0	0	0	3	0	0	59	0	0	4
XM_001476757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476781	0	0	0	0	1.07692	2.40174	0	1.7	1.41176	2.41026	0	0	0	1.41667	0	2.32051
XM_001476804	452.14524	160.77381	258.16508	186.01151	102.01667	142.18929	83.59643	320.72183	237.49762	549.05833	665.50317	820.84167	522.13395	343.725	315.24048	194.51667
XM_001476805	273.66667	180.2	335.36667	256.5	159.25	189	162.16667	346.25	327	490.08333	536.41667	651.66667	530.91667	332.08333	261.75	245.08333
XM_001476818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476829	50	6.5	16	21	7	25	16	38	23	64	57	115	36	46	37	8
XM_001476854	0	0.69231	0.53846	2	3.79487	6.26471	3.04638	1.76923	1.37202	1.39216	0	1.77841	0.69298	1	0	4.88088
XM_001476876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476895	38	2	28.5	19.5	16	7.5	22.5	18	100	117.5	90	113.5	118	43	35.5	34.5
XM_001476944	0	0.69231	0.53846	2	3.79487	6.26471	3.04638	1.76923	1.37202	1.39216	0	1.77841	0.69298	1	0	4.88088
XM_001476946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476964	61.35	25.03333	37.91667	24.13333	9.81667	14.68333	13.25	52.26667	24.65	52.8	32.8	73.41667	62.55	22.13333	22.46667	21.76667
XM_001476975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001476976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477002	29.5	19	24.33333	21.16667	17.33333	8	6	74.25	9.5	34.66667	72.83333	4	32.5	64.83333	33	0
XM_001477003	0	0	0	0	1.03167	0.3683	2.4	0	0.52778	8.52564	0	0	0	0.33333	0	0.70147
XM_001477032	0	0	0	0	0.67033	0.30769	0	0	0	8.16532	0	0	0.66667	0	0	2.43956
XM_001477101	0	0.39216	0	0	5.08095	0.07143	0.3254	0	1.41176	1.59691	0	0	0.70588	0.26667	2.2	0.91667
XM_001477102	219.5	47.83333	104	160.33333	92	149.5	43.5	246.5	177	85.5	38	41.5	212	162.16667	126.5	163
XM_001477108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477137	211.68333	59.75476	155.00238	87.1619	55.43095	81.27857	38.93095	121.82381	176.90952	214.03333	190.28571	374.62619	232.40238	133.33095	180.51905	113.27381
XM_001477139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477173	0	0	0	0	1.5	1.33333	2	0	0	0	0	0	3.66667	3.5	0	0
XM_001477192	0	7.5	0	0	15	0	0	0	11.5	3	0	4	0	0	0	0
XM_001477203	0	0	0	0	3	2	0	0	0	0	0	0	0	16	20	0
XM_001477307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
XM_001477326	988.66667	363.75	902.16667	533.08333	309.58333	277.08333	165.25	664.83333	431.58333	958.41667	1100.58333	1555.61667	1093.91667	1145.25	738.25	451.16667
XM_001477338	0	0.80882	0	0	0	1.26374	1.23077	0	0.92308	0.45588	0	0.23636	1.11064	0	0	0.32727
XM_001477346	2	5.46667	18.76667	2.33333	2.4	0.5	6.1	2.5	13.79286	4	30	0.76667	7.8	26.96667	0.73333	0.25
XM_001477350	0	0	0	0	0	9	0	0	0	10	0	0	0	0	0	0
XM_001477362	460	196.08333	337.66667	211.08333	159.16667	155.16667	69.08333	446.75	316.16667	665.66667	722.16667	819.25	578.5	535.08333	486.91667	144.25
XM_001477365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477422	0	0	0	0	2	9	12.5	0	0	20	0	0	0	0	0	0
XM_001477424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477447	0	3	0	0	0.2	0	0	0	0	0	1.5	0	0.25	0.18182	4.33333	1
XM_001477452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477470	23	2	0	0	247	257	289	439	562	366	296	327	157	396	356	166
XM_001477474	0	0	0	0	11.45604	0.30769	0	0	0.07143	1.52564	0	0	0	0.19048	4	2.43956
XM_001477500	24	3	1	13	45.5	26	32	111.5	35.5	145.5	89	92	76.5	41	79	19
XM_001477516	0	15	0	0	18	0	0	10	19	0	0	24	13	0	0	12
XM_001477562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477581	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
XM_001477592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477593	0	0	0	0	36.14762	39	0	29	0	118	56.38462	116	3.1	0	70.66667	7.21429
XM_001477611	2	5.46667	18.76667	2.33333	2.4	0.5	6.1	2.5	13.79286	4	30	0.76667	7.8	26.96667	0.73333	0.25
XM_001477661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477670	6.5	11.25	17	1.75	269.91667	251.41667	234.75	769.91667	101.41667	209.25	104.58333	197.81667	105.66667	118.33333	58.41667	264.91667
XM_001477675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477705	2	1	0	0	19.33333	0	0	0	0	2.33333	1.33333	0	0	0	9	11
XM_001477711	8.16667	0.5	0	0.16667	23	20.91667	17.56667	2.4	24.06667	8.83333	23.5	2.83333	24.2	3.5	5.96667	13.83333
XM_001477721	0	0	0	0	0	9	0	0	0	10	0	0	0	0	0	0
XM_001477730	0	0	0	0	0.2	4.33333	0	0	1.33333	0	1.5	0	0.25	0.18182	0	5.45833
XM_001477746	0	0	0	0	1.03167	0.30769	1.5	0	0	8.02564	0	0	0.66667	0	0	2.48718
XM_001477750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477760	0	0	0	0	0	0	0	0	1.33333	3.8	1.5	0	0	0.18182	0	5.45833
XM_001477767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477777	0	0	0	0	0.2	0	0	0	0	3.8	0	0	0.25	0.18182	0	9.125
XM_001477780	0	0	0	0.25	2.10994	0.30769	2.70339	0	0	8.58446	0	0	0	3.70134	0.69436	2.84432
XM_001477786	0	0	0	0	0.2	0	0	0	1.33333	3.8	1.5	0	0.25	0.18182	0	12.125
XM_001477793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477798	24	12	43.5	31	26	2	56	77	42	117	119	114	192	118	108	114
XM_001477799	0	3	0	0	0.2	0	0	0	0	0	1.5	0	0.25	0.18182	4.33333	1
XM_001477820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477839	0	0	0	0	4.32857	0	1.11429	0	0	0.16667	0	0	0.625	0.26667	2.125	0.85714
XM_001477844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477846	2196	694	1133	880	2101	1416	1822	3595	4406	4291	3413	5425	2833	2886	2525	1780
XM_001477859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477899	244.68929	51.61905	117.90714	79.14762	99.0381	70.49643	74.38333	167.5381	176.14524	380.00635	315.89881	580.13135	295.29762	165.70833	260.1	94.30833
XM_001477911	0	0	0	0	8.20604	0.47436	0.47059	0	0.07143	0.5243	0	0	0.66667	8.44048	0	2.43956
XM_001477915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001477927	2	1	0	0	19.33333	0	0	0	0	2.33333	1.33333	0	0	0	9	11
XM_001477944	0	2.52778	0	0	6.88023	0.06667	2.60317	1.22222	8.33333	2	2	4	4.44444	0	0	4.89702
XM_001477991	368	81	172	201	96	92	79	125	108	549.5	691	781.5	394	452	323	173
XM_001478004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001478027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001478047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001478062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001478071	0.0478	0.15686	20.22222	0	0.96282	0.28571	1.14286	0	0	8.74607	0.14286	0	0.66667	0	0	1.08051
XM_001478095	370	143.5	232.5	179	76.5	79	48	253.5	191	342	392	439.5	401	146	277.5	124
XM_001478111	104.33333	54.83333	100.5	47.5	3.33333	25.5	15	120.33333	60.16667	111.5	73.5	139	160.66667	63	79.5	48.5
XM_001478153	839.5	269.5	565	373.5	182.5	187	174	602	275	760	760	1431	1045	738	513	272
XM_001478180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001478213	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
XM_001478216	327.5	57.5	165.5	110	29	61	28	209.5	129.5	344.5	216.5	331	297	162	198	45.5
XM_001478227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001478251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001478256	705	173	425.5	419.5	277	186	142	443.5	241.5	675	769.5	965.5	763.5	491.5	427	247.5
XM_001478277	7	0	0	0	0	0	0	0	0	4	10.5	0	0	0.5	0	0
XM_001478318	0	0	0	0	1	0	5	0	0	23	0	0	0	0	0	0
XM_001478387	0	0	0	0	3	0	0	0.5	0	0	0	9	0	0	0	0
XM_001478394	146.02918	30.75242	81.55556	64.71071	176.97846	170.83463	98.9298	339.37825	293.22623	504.53351	310.43961	473.53474	303.91266	297.4623	367.26681	153.64484
XM_001478443	105.08333	20.41667	68.33333	45.66667	14.83333	25.5	20.75	54.91667	74.83333	59.08333	130.66667	169.16667	113.66667	61.66667	85.25	53.75
XM_001478481	157.48077	72.8702	135.70806	72.80008	79.03495	72.23531	52.71876	184.52064	142.73413	252.9362	237.20534	349.50166	194.85847	203.3918	141.62937	85.41196
XM_001478485	0	0	0	0	17	0	0	0	0	0	0	0	17	0	0	2
XM_001478495	134.74286	75.96667	84.46667	80.78333	62.75	47.33333	65.5	168.86667	129.82619	188.48333	162.38333	282.96667	201.81667	177.38333	139.53333	75.25
XM_001478520	154.5	55.5	95.51667	20.71667	22.01667	39.2	35.08333	106.66667	134.4	261.13333	126.96667	163.66667	127.78333	108.11667	37.76667	26.66667
XM_001478560	445.37323	194.24408	398.8377	246.99048	483.59354	599.77273	291.15877	988.06833	919.05599	1163.0728	944.58326	1275.38478	832.48727	928.43373	945.20332	393.01429
XM_001478566	116	8	16	14	17	77	12	48	56	102	91	110	96	33	81	10
XM_001478597	3952.26667	1210.97619	2516.65714	1619.2	2303.77619	2794.36429	5947.35833	5527.57063	4762.82619	6816.86667	6409.33333	4557.4	2955.42778	2667.45	5017.74286	1682.80952
XM_001478601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001478616	0	0.88889	0	0	0	2.91667	0	0.33333	0	0	0	0	4.5	1	0	0
XM_001478655	39.33333	14.66667	36	23.66667	5.33333	24	19.33333	48.33333	17	103.66667	74.66667	92.33333	37.66667	32	43	1.33333
XM_001478694	0.71429	6.60124	1.51189	0.66554	4.83678	27.80389	9.41333	10.1129	0	4.72428	8.0602	11.26605	8.07076	0.29556	0.87314	3.6932
XM_001478790	0	0	0	0	23	0	0	0	0	0	0	0	0	25	0	0
XM_001478791	5	0	0	10	7	8.75	0	11	0	5.5	0.5	0	0	0	10	3.75
XM_001478798	29.5	19	24.33333	21.16667	17.33333	8	6	74.25	9.5	34.66667	72.83333	4	32.5	64.83333	33	0
XM_001478799	388	135.5	173	102.5	90.5	115.5	121.5	188	191	901	563.5	702	320.5	349	339	166
XM_001478802	31.58333	4.66667	10.25	3.66667	4.41667	1.83333	11.33333	12.58333	34.33333	20.08333	46.33333	31.66667	37.25	12.5	12.58333	0
XM_001478804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
XM_001478821	0	3	0	0	0	0	2	0	0	8	1	0	4.5	0	12	0
XM_001478851	0	0	0	3.66667	5	0	0	0.5	4	1	11.66667	4.33333	3	0	0	0
XM_001478859	833	303.5	517	352.83333	212.33333	226.5	189.33333	456.83333	302.66667	707.5	563.33333	1079.83333	761.33333	430.83333	462.66667	301.33333
XM_001478867	0	0	0	0	0	15	0	0	0	0	0	0	8	0	0	0
XM_001478899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001478911	982.46429	305.76728	435.86609	359.2005	338.37091	250.44468	274.97762	958.516	735.22313	1203.78004	1386.73166	1763.11643	1188.5664	1118.19474	860.88892	356.20161
XM_001478962	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0	4
XM_001478969	0.08333	2.25038	0.93636	0.54545	9.92826	2.26042	2.81507	0.23529	3.2334	16.87216	3.28333	0.4	2.50526	6.71652	4.61667	2.27239
XM_001478976	0.08333	2.25038	0.93636	0.54545	9.92826	2.15516	2.81507	0.23529	3.2334	16.87216	3.28333	0.4	2.50526	6.71652	4.61667	2.21976
XM_001479023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001479052	57.58885	28.25945	64.9866	45.91428	11.30729	19.61713	11.68021	41.86992	35.76302	51.86434	53.72356	102.79894	65.67864	54.74237	47.69675	18.19459
XM_001479065	109.39256	27.04206	65.32495	45.54415	31.6854	42.11298	13.98771	113.81508	67.1846	89.09776	116.49313	214.99353	142.47808	151.41193	89.49953	32.5477
XM_001479073	0	0	0	0	10.5	0.5	0	5.375	1.875	2.875	2.4	0	1	0.5	0.66667	0
XM_001479167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001479168	305.29986	98.83352	170.64063	166.04986	116.35667	100.09161	89.51447	285.61686	240.08622	380.78154	438.50719	615.95758	387.99947	369.38332	260.61121	154.49326
XM_001479170	433.44841	166.88056	330.23496	224.03452	115.54762	162.12024	103.92857	543.325	327.7452	747.59921	641.77698	876.84167	709.12302	518.95952	453.38214	168.21151
XM_001479180	16.23663	6.09441	5.14981	3.25603	27.2859	3.62676	10.96049	64.00269	24.77069	198.60939	59.19547	5.64127	17.23276	47.5021	15.65209	5.53245
XM_001479232	129.16667	75	45.5	66.33333	84.33333	72.33333	61.16667	82	110.33333	268.66667	242.5	354.16667	263.83333	228.66667	163.33333	89
XM_001479371	295.35581	77.3191	172.81351	115.28902	146.0165	119.53575	107.82404	286.12963	285.52341	751.64071	650.40518	800.24735	487.30494	446.6646	395.22023	136.27688
XM_001479481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001479482	20.53333	1.5	4.85	9.21667	8.85	9.73333	7.08333	12.8	16.8	9	29.15	31.9	33.83333	5.61667	17.76667	3.16667
XM_001479487	0	0	0	0	0	10	0	0	0	0	15	0	26	2	0	0
XM_001479504	375	89	229	76	185	111	76	337	392	405	531	485	502	359	231	288
XM_001479591	3386.33333	914.66667	2044	1180.83333	2166.66667	1535.16667	807.16667	3389.16667	2595	4584.33333	4648.83333	5682.16667	4055.66667	2427.66667	3488.75	1648
XM_001479706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001479761	31.4881	9.51313	21.13737	8.26667	12.16783	11.15641	5.80404	26.92607	36.16364	54.70455	25.08063	80.47844	38.71162	41.17424	35.0958	6.85758
XM_001479836	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
XM_001480020	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6.33333
XM_001480032	22	17	3	14	20	21	27	112	162	30	49	109	70	50	55	16
XM_001480045	0	9	0	17	16	4	0	13	1	11	0	1	0	0	29	6
XM_001480067	0	10.5	0	0	0	0	0	0	0	0	0	0	1	0	0	6.33333
XM_001480068	73.48968	9.96879	14.10635	16.773	7.40839	15.04645	6.14882	66.37604	26.49141	27.37788	35.95748	21.14254	21.36003	39.22552	49.35574	15.10235
XM_001480069	833	303.5	517	352.83333	212.33333	226.5	189.33333	456.83333	302.66667	707.5	563.33333	1079.83333	761.33333	430.83333	462.66667	301.33333
XM_001480080	0	10.5	0	0	0	0	0	0	0	0	0	0	1	0	0	6.33333
XM_001480094	1.24336	0	0.68938	0.03333	0.27273	0.73085	0.03333	0	0.26667	1.99359	2.03535	2.76572	1.01178	6.96882	0	0
XM_001480144	1	0	0	0	19	0	0	0	13	2	0	0	17	4	0	0
XM_001480161	50	18	17.01667	20.21667	10.51667	23.2	11.58333	44.16667	37.4	58.13333	64.96667	52.66667	81.78333	24.11667	27.76667	18.66667
